Date,Open,High,Low,Close,Adj Close,Volume,normolize,
2002/9/18,35.865299,36.174301,35.1712,35.1712,20.686943,1.13E+11,-0.99020939,
2002/9/19,35.480202,35.557098,34.708401,35.1712,20.686943,73465775084,-0.99020939,
2002/9/20,34.3232,34.400101,33.166302,33.551399,19.734211,1.27E+11,-1.022308001,
2002/9/23,33.166302,33.706001,32.394501,32.472099,19.09939,75797389880,-1.043695832,
2002/9/24,32.0093,33.088699,32.0093,32.6259,19.189848,1.06E+11,-1.040648052,
2002/9/25,32.780399,33.011799,31.6234,32.394501,19.053745,78987021649,-1.045233545,
2002/9/26,33.629101,33.706001,32.8573,32.8573,19.325953,82077343669,-1.036062539,
2002/9/27,32.8573,33.088699,32.394501,32.394501,19.053745,61569052539,-1.045233545,
2002/9/30,31.7003,31.7003,30.8524,31.7003,18.645433,69557286604,-1.058990104,
2002/10/1,31.1607,31.9317,30.8524,30.9293,18.191946,77405808506,-1.074268541,
2002/10/2,31.7003,32.0093,30.8524,30.8524,18.146717,86896912799,-1.075792422,
2002/10/3,30.312,30.312,29.078199,29.078199,17.103168,98992179092,-1.110950684,
2002/10/4,28.384001,29.772301,28.384001,29.3095,17.239218,89524168076,-1.106367132,
2002/10/7,28.9237,28.9237,27.766701,27.766701,16.331774,78537822777,-1.136939841,
2002/10/8,26.995701,27.6129,26.9188,27.458401,16.150438,1.43E+11,-1.143049235,
2002/10/9,27.458401,29.001301,27.2271,27.766701,16.331774,1.77E+11,-1.136939841,
2002/10/11,28.5385,28.692301,27.3815,27.535299,16.195669,1.42E+11,-1.141525394,
2002/10/14,28.460899,29.3095,28.2295,29.3095,17.239218,1.44E+11,-1.106367132,
2002/10/15,30.466499,31.315201,30.2351,31.315201,18.418926,1.08E+11,-1.066621376,
2002/10/16,33.474602,33.474602,32.703499,33.474602,19.689037,2.03E+11,-1.02382984,
2002/10/17,33.088699,33.8605,32.8573,33.551399,19.734211,1.14E+11,-1.022308001,
2002/10/18,35.017399,35.865299,34.400101,35.865299,21.095192,1.94E+11,-0.976454853,
2002/10/21,35.6339,35.6339,34.708401,35.094299,20.641712,94279105249,-0.991733291,
2002/10/22,35.1712,35.480202,32.8573,33.551399,19.734211,1.37E+11,-1.022308001,
2002/10/23,32.780399,35.094299,32.163101,34.708401,20.41473,2.07E+11,-0.999380396,
2002/10/24,35.325699,35.325699,34.400101,34.708401,20.41473,1.24E+11,-0.999380396,
2002/10/25,34.708401,35.788399,34.400101,35.480202,20.868687,1.26E+11,-0.984086086,
2002/10/28,36.559502,36.714001,35.865299,35.943001,21.140898,1.31E+11,-0.974915079,
2002/10/29,35.943001,36.174301,35.480202,36.096699,21.231298,59101291295,-0.97186934,
2002/10/30,35.325699,35.711601,34.400101,35.094299,20.641712,74077741521,-0.991733291,
2002/10/31,35.788399,36.174301,35.557098,35.865299,21.095192,72249823135,-0.976454853,
2002/11/1,35.788399,35.865299,34.708401,34.708401,20.41473,56491853768,-0.999380396,
2002/11/4,35.865299,36.6371,35.788399,36.251202,21.322174,88400978813,-0.968807648,
2002/11/5,37.408199,37.562698,36.790901,36.790901,21.639616,1.24E+11,-0.958112761,
2002/11/6,36.790901,39.336201,36.405701,39.336201,23.136705,2.04E+11,-0.9076741,
2002/11/7,40.108002,40.493099,38.951,39.722099,23.363684,1.52E+11,-0.900026994,
2002/11/8,38.565102,39.336201,38.565102,39.336201,23.136705,1.08E+11,-0.9076741,
2002/11/11,38.565102,38.565102,36.714001,36.790901,21.639616,91990717302,-0.958112761,
2002/11/12,35.094299,36.174301,35.094299,36.096699,21.231298,95338539103,-0.97186934,
2002/11/13,36.096699,36.251202,35.094299,36.096699,21.231298,72543364228,-0.97186934,
2002/11/14,36.096699,36.6371,35.788399,35.788399,21.049961,57321653441,-0.977978733,
2002/11/15,38.025501,38.025501,36.790901,37.331299,21.957462,1.05E+11,-0.947404023,
2002/11/18,37.331299,37.794102,36.714001,37.1768,21.866589,42476950686,-0.950465635,
2002/11/19,37.022301,37.2537,36.714001,36.714001,21.594379,45870574874,-0.959636642,
2002/11/20,35.943001,36.328098,35.4025,35.557098,20.913919,55682750390,-0.982562284,
2002/11/21,36.328098,36.6371,35.788399,36.174301,21.276943,85523008893,-0.970331548,
2002/11/22,38.256901,38.565102,37.9478,38.565102,22.683157,1.84E+11,-0.922954499,
2002/11/25,38.951,40.108002,38.179199,40.108002,23.59066,1.48E+11,-0.892379789,
2002/11/26,39.722099,40.108002,38.951,38.951,22.910139,1.02E+11,-0.915307393,
2002/11/27,38.179199,38.565102,37.870899,38.565102,22.683157,50155416680,-0.922954499,
2002/11/28,39.722099,39.722099,38.565102,38.951,22.910139,88820131535,-0.915307393,
2002/11/29,38.951,39.336201,38.565102,38.951,22.910139,42270209582,-0.915307393,
2002/12/3,40.108002,41.650101,39.722099,41.2649,24.271122,1.26E+11,-0.869454245,
2002/12/4,40.493099,40.879002,40.108002,40.108002,23.59066,73386858625,-0.892379789,
2002/12/5,39.722099,40.493099,39.336201,40.493099,23.817165,48143974916,-0.884748556,
2002/12/6,39.722099,40.493099,39.722099,39.722099,23.363684,51058841054,-0.900026994,
2002/12/9,40.493099,40.879002,39.722099,40.108002,23.59066,50093024792,-0.892379789,
2002/12/10,38.951,38.951,38.410599,38.565102,22.683157,93248673261,-0.922954499,
2002/12/11,38.565102,38.951,38.410599,38.565102,22.683157,86301389771,-0.922954499,
2002/12/12,38.565102,38.951,37.408199,37.794102,22.229675,63603398203,-0.938232937,
2002/12/13,37.562698,38.102299,37.1768,37.562698,22.093569,61258489081,-0.942818529,
2002/12/16,36.8685,37.2537,36.482601,36.9454,21.730482,60298933110,-0.955051148,
2002/12/17,37.408199,37.794102,36.8685,36.8685,21.685253,43846301407,-0.956575029,
2002/12/18,36.8685,37.2537,36.714001,37.022301,21.775721,44765303462,-0.953527248,
2002/12/19,34.8629,36.251202,34.708401,35.4025,20.822987,1.09E+11,-0.985625859,
2002/12/20,35.4025,36.096699,34.3232,35.480202,20.868687,93595905683,-0.984086086,
2002/12/23,35.480202,35.480202,33.8605,34.3232,20.188166,57534930786,-1.00701369,
2002/12/24,34.168701,34.8629,34.014198,34.5546,20.324266,34911981547,-1.002428177,
2002/12/25,34.477001,34.6315,33.937302,34.477001,20.278627,15449959805,-1.003965909,
2002/12/26,34.708401,35.480202,34.245602,35.480202,20.868687,23857676650,-0.984086086,
2002/12/27,35.557098,35.557098,34.785999,35.094299,20.641712,27456572912,-0.991733291,
2002/12/30,34.708401,34.708401,33.243198,33.32,19.598103,47293727845,-1.026893494,
2002/12/31,32.780399,33.32,32.780399,32.8573,19.325953,28136117485,-1.036062539,
2003/1/2,33.166302,33.474602,32.703499,32.780399,19.280724,29925256697,-1.037586439,
2003/1/3,33.937302,34.708401,33.629101,34.5546,20.324266,52579680536,-1.002428177,
2003/1/6,34.5546,35.248798,34.245602,34.5546,20.324266,49129151006,-1.002428177,
2003/1/7,35.248798,36.174301,35.017399,35.017399,20.596478,61698511243,-0.993257171,
2003/1/8,35.094299,36.559502,35.017399,35.865299,21.095192,67404812442,-0.976454853,
2003/1/9,35.480202,35.788399,35.094299,35.480202,20.868687,48948024610,-0.984086086,
2003/1/10,36.405701,36.482601,36.174301,36.405701,21.413046,57046931096,-0.965746035,
2003/1/13,37.022301,38.951,37.022301,38.951,22.910139,1.37E+11,-0.915307393,
2003/1/14,39.336201,39.336201,38.565102,38.951,22.910139,96393049133,-0.915307393,
2003/1/15,38.951,39.336201,38.256901,38.951,22.910139,86943418590,-0.915307393,
2003/1/16,38.951,38.951,37.4851,37.4851,22.047928,59139101937,-0.944356242,
2003/1/17,37.022301,37.9478,36.6371,37.639599,22.138798,78192749263,-0.941294629,
2003/1/20,36.714001,37.022301,36.251202,36.9454,21.730482,63110707353,-0.955051148,
2003/1/21,36.9454,37.408199,36.6371,36.714001,21.594379,55275858532,-0.959636642,
2003/1/22,36.714001,37.022301,36.174301,36.8685,21.685253,39410882559,-0.956575029,
2003/1/23,37.639599,39.336201,37.639599,38.951,22.910139,99996476935,-0.915307393,
2003/1/24,39.336201,39.722099,37.870899,38.102299,22.41095,76299776876,-0.932125585,
2003/1/27,37.562698,37.7164,37.099899,37.7164,22.183969,51491856235,-0.93977271,
2003/1/28,35.6339,37.331299,35.480202,36.790901,21.639616,74556358891,-0.958112761,
2003/2/6,34.3232,34.708401,34.245602,34.245602,20.142527,78312311622,-1.008551403,
2003/2/7,31.854799,32.934898,31.854799,32.394501,19.053745,1.56E+11,-1.045233545,
2003/2/10,31.854799,31.854799,31.2376,31.392,18.464098,86410422721,-1.065099497,
2003/2/11,31.854799,32.394501,31.778,32.0093,18.827177,58846756630,-1.052866839,
2003/2/12,31.5466,31.778,30.9293,31.1607,18.328053,72050159352,-1.069683028,
2003/2/13,31.1607,31.7003,31.006201,31.006201,18.237177,58453278135,-1.072744641,
2003/2/14,31.7003,31.854799,31.315201,31.6234,18.600197,71910982858,-1.060513984,
2003/2/17,33.782799,33.782799,33.011799,33.782799,19.870314,77185978686,-1.017722488,
2003/2/18,33.782799,33.782799,33.011799,33.088699,19.462057,42626997469,-1.031477045,
2003/2/19,33.8605,33.8605,33.166302,33.166302,19.507702,69164814517,-1.029939234,
2003/2/20,33.166302,34.091801,33.011799,34.014198,20.006413,71036370973,-1.013136995,
2003/2/21,34.708401,35.4025,34.477001,34.6315,20.369503,93056492609,-1.000904297,
2003/2/24,34.8629,35.094299,34.3232,34.9398,20.550837,48756655578,-0.994794903,
2003/2/25,34.708401,34.708401,33.166302,33.166302,19.507702,63858225051,-1.029939234,
2003/2/26,33.32,33.706001,32.934898,33.011799,19.416828,48616791912,-1.033000926,
2003/2/27,32.472099,33.011799,32.0093,32.394501,19.053745,45889285407,-1.045233545,
2003/3/3,33.088699,34.168701,32.8573,33.937302,19.961187,48204976230,-1.014660796,
2003/3/4,33.32,33.474602,33.011799,33.474602,19.689037,32170166192,-1.02382984,
2003/3/5,32.394501,32.6259,32.0093,32.086201,18.872412,60949857278,-1.051342938,
2003/3/6,32.086201,32.3176,31.854799,31.9317,18.781536,38581026073,-1.054404591,
2003/3/7,31.778,32.8573,31.6234,32.086201,18.872412,48518299193,-1.051342938,
2003/3/10,32.6259,33.088699,32.394501,32.8573,19.325953,53968361325,-1.036062539,
2003/3/11,32.394501,33.397701,32.394501,32.780399,19.280724,46218478234,-1.037586439,
2003/3/12,32.8573,33.166302,32.780399,33.166302,19.507702,32006600535,-1.029939234,
2003/3/13,33.166302,34.245602,33.011799,34.014198,20.006413,68480954834,-1.013136995,
2003/3/14,36.096699,36.096699,34.9398,35.094299,20.641712,1.51E+11,-0.991733291,
2003/3/17,34.708401,34.8629,33.937302,33.937302,19.961187,60341056157,-1.014660796,
2003/3/18,35.788399,36.251202,35.480202,36.251202,21.322174,1.41E+11,-0.968807648,
2003/3/19,36.559502,37.1768,36.251202,36.9454,21.730482,1.25E+11,-0.955051148,
2003/3/20,37.794102,38.333698,37.022301,37.4851,22.047928,1.44E+11,-0.944356242,
2003/3/21,37.639599,37.639599,36.9454,37.408199,22.002695,55634502323,-0.945880142,
2003/3/24,37.7164,37.794102,37.2537,37.408199,22.002695,56761425035,-0.945880142,
2003/3/25,36.251202,36.482601,35.711601,35.943001,21.140898,65069085441,-0.974915079,
2003/3/26,36.405701,36.714001,36.251202,36.251202,21.322174,66753801701,-0.968807648,
2003/3/27,34.708401,35.1712,33.937302,34.6315,20.369503,1.52E+11,-1.000904297,
2003/3/28,34.477001,34.708401,33.551399,34.245602,20.142527,83406029552,-1.008551403,
2003/3/31,33.551399,33.782799,32.472099,32.6259,19.189848,77543729695,-1.040648052,
2003/4/1,32.0093,32.549,31.9317,32.549,19.144621,85137900899,-1.042171932,
2003/4/2,32.780399,33.32,32.394501,33.011799,19.416828,45530803940,-1.033000926,
2003/4/3,34.3232,34.5546,33.706001,33.8605,19.916016,83089638668,-1.016182735,
2003/4/4,33.8605,35.017399,33.629101,34.8629,20.505604,75165154601,-0.996318784,
2003/4/7,34.9398,35.865299,34.6315,35.6339,20.959089,79856114522,-0.981040346,
2003/4/8,35.480202,35.865299,35.1712,35.248798,20.73258,63372221944,-0.988671678,
2003/4/9,34.785999,34.9398,34.400101,34.5546,20.324266,48875779662,-1.002428177,
2003/4/10,34.477001,34.9398,34.168701,34.3232,20.188166,49287313983,-1.00701369,
2003/4/11,34.400101,34.6315,34.245602,34.5546,20.324266,24538292561,-1.002428177,
2003/4/14,34.5546,34.9398,33.629101,33.629101,19.779913,38925999487,-1.020768228,
2003/4/15,34.245602,34.477001,33.8605,34.477001,20.278627,40375603135,-1.003965909,
2003/4/16,35.248798,36.251202,35.248798,36.174301,21.276943,1.30E+11,-0.970331548,
2003/4/17,36.174301,36.251202,35.325699,35.325699,20.777811,83916283846,-0.987147778,
2003/4/18,36.405701,36.9454,36.328098,36.6371,21.549152,1.09E+11,-0.961160542,
2003/4/21,36.6371,37.2537,36.251202,37.2537,21.911823,55647980615,-0.948941755,
2003/4/22,36.9454,36.9454,36.096699,36.251202,21.322174,80199873212,-0.968807648,
2003/4/23,36.9454,37.331299,36.714001,37.2537,21.911823,1.26E+11,-0.948941755,
2003/4/24,37.022301,37.022301,36.096699,36.482601,21.458279,98290755966,-0.964222155,
2003/4/25,35.480202,36.174301,34.8629,35.094299,20.641712,84724564783,-0.991733291,
2003/4/28,34.014198,34.168701,33.166302,33.937302,19.961187,98643345075,-1.014660796,
2003/4/29,34.6315,35.094299,34.245602,34.785999,20.460371,1.19E+11,-0.997842684,
2003/4/30,37.1768,37.1768,36.559502,36.8685,21.685253,2.39E+11,-0.956575029,
2003/5/2,36.790901,37.331299,36.790901,37.2537,21.911823,83687044653,-0.948941755,
2003/5/5,37.408199,37.794102,37.2537,37.408199,22.002695,91162692371,-0.945880142,
2003/5/6,37.408199,37.7164,36.714001,36.8685,21.685253,70984037754,-0.956575029,
2003/5/7,37.022301,37.099899,36.482601,36.790901,21.639616,61006924944,-0.958112761,
2003/5/8,36.6371,36.6371,36.019798,36.019798,21.186068,42516868833,-0.97339324,
2003/5/9,36.096699,36.8685,36.096699,36.6371,21.549152,47392929379,-0.961160542,
2003/5/12,37.1768,37.4851,37.022301,37.2537,21.911823,77305589742,-0.948941755,
2003/5/13,37.9478,38.410599,37.794102,37.9478,22.320078,78423893057,-0.935187197,
2003/5/14,37.794102,37.9478,37.639599,37.9478,22.320078,61289817590,-0.935187197,
2003/5/15,37.9478,38.179199,37.639599,38.179199,22.456177,49432031133,-0.930601704,
2003/5/16,38.410599,38.565102,37.639599,37.639599,22.138798,67041980695,-0.941294629,
2003/5/19,37.639599,37.870899,37.1768,37.7164,22.183969,49004697287,-0.93977271,
2003/5/20,36.8685,37.2537,36.714001,37.022301,21.775721,45992880507,-0.953527248,
2003/5/21,37.022301,37.099899,36.714001,37.022301,21.775721,72198631594,-0.953527248,
2003/5/22,36.790901,37.331299,36.559502,37.022301,21.775721,69367551632,-0.953527248,
2003/5/23,37.331299,38.025501,37.1768,37.870899,22.274843,77408021521,-0.936711098,
2003/5/26,38.179199,38.488201,38.179199,38.410599,22.592285,52531665132,-0.926016191,
2003/5/27,38.410599,38.488201,38.025501,38.025501,22.365776,46901115078,-0.933647444,
2003/5/28,38.951,39.722099,38.951,38.951,22.910139,1.12E+11,-0.915307393,
2003/5/29,39.336201,40.108002,39.336201,40.108002,23.59066,1.41E+11,-0.892379789,
2003/5/30,40.108002,42.421799,40.108002,41.2649,24.271122,1.50E+11,-0.869454245,
2003/6/2,42.421799,43.964001,42.035999,43.5788,25.632109,1.42E+11,-0.823601097,
2003/6/3,43.192902,43.5788,42.806999,43.192902,25.405134,77388153078,-0.831248203,
2003/6/5,43.5788,45.120899,43.5788,44.3498,26.085596,1.35E+11,-0.808322659,
2003/6/6,44.735699,45.120899,44.3498,45.120899,26.539139,86426622644,-0.793042259,
2003/6/9,44.735699,46.277901,44.3498,45.506802,26.766119,1.11E+11,-0.785395054,
2003/6/10,44.735699,45.120899,43.964001,44.3498,26.085596,53176080112,-0.808322659,
2003/6/11,44.735699,44.735699,43.5788,43.5788,25.632109,60828888113,-0.823601097,
2003/6/12,43.5788,46.277901,43.192902,45.120899,26.539139,1.36E+11,-0.793042259,
2003/6/13,44.3498,44.3498,43.5788,43.964001,25.858671,66954958863,-0.815967803,
2003/6/16,43.192902,43.964001,43.192902,43.192902,25.405134,51793232161,-0.831248203,
2003/6/17,43.964001,45.120899,43.5788,44.735699,26.312569,1.01E+11,-0.800675533,
2003/6/18,45.506802,45.8927,45.120899,45.506802,26.766119,84217697648,-0.785395054,
2003/6/19,45.8927,45.8927,45.120899,45.506802,26.766119,64311298052,-0.785395054,
2003/6/20,45.506802,45.8927,44.735699,45.120899,26.539139,47996941946,-0.793042259,
2003/6/23,44.735699,45.506802,44.3498,44.3498,26.085596,39969701452,-0.808322659,
2003/6/24,43.5788,43.964001,43.192902,43.964001,25.858671,55692208462,-0.815967803,
2003/6/25,43.5788,44.735699,43.192902,43.964001,25.858671,53202095219,-0.815967803,
2003/6/26,43.964001,44.735699,43.5788,43.964001,25.858671,32158936085,-0.815967803,
2003/6/27,44.3498,44.735699,43.5788,43.964001,25.858671,46451326429,-0.815967803,
2003/6/30,43.5788,44.3498,43.5788,43.964001,25.858671,28406803376,-0.815967803,
2003/7/1,43.964001,45.120899,43.964001,45.120899,26.539139,60523811202,-0.793042259,
2003/7/2,45.506802,46.277901,45.120899,46.277901,27.219666,57313158491,-0.770114655,
2003/7/3,47.049599,48.591702,47.049599,47.049599,27.673561,85603229354,-0.754822385,
2003/7/4,47.434799,47.820702,47.049599,47.820702,28.1271,76343658432,-0.739541906,
2003/7/7,45.506599,47.049099,45.120998,47.049099,27.673264,93530378138,-0.754832293,
2003/7/8,47.8204,48.206799,47.049099,47.8204,28.126926,99411793135,-0.73954789,
2003/7/9,46.277901,47.049099,45.8923,46.663502,27.446463,70019632908,-0.762473434,
2003/7/10,46.663502,46.663502,44.349701,44.349701,26.085537,60270946670,-0.808324621,
2003/7/11,43.578499,44.349701,43.192799,44.349701,26.085537,56009053052,-0.808324621,
2003/7/14,44.735401,46.277901,44.735401,45.8923,26.992859,66079090471,-0.777755875,
2003/7/15,46.277901,46.663502,45.120998,45.8923,26.992859,43450565508,-0.777755875,
2003/7/16,45.8923,46.277901,45.120998,45.8923,26.992859,37579020203,-0.777755875,
2003/7/17,45.506599,45.8923,44.735401,44.735401,26.312397,56681930622,-0.800681439,
2003/7/18,43.9641,45.120998,43.9641,44.735401,26.312397,49861126292,-0.800681439,
2003/7/21,44.735401,45.506599,43.9641,43.9641,25.858734,33956790385,-0.815965841,
2003/7/22,43.192799,44.349701,43.192799,43.578499,25.631933,55617667132,-0.823607061,
2003/7/23,43.9641,45.120998,43.9641,44.349701,26.085537,63373446989,-0.808324621,
2003/7/24,44.735401,45.120998,44.349701,45.120998,26.539196,79735503671,-0.793040297,
2003/7/25,44.349701,44.735401,43.9641,43.9641,25.858734,58440484408,-0.815965841,
2003/7/28,44.735401,45.120998,44.349701,44.735401,26.312397,39421416277,-0.800681439,
2003/7/29,44.735401,44.735401,43.9641,43.9641,25.858734,27504468777,-0.815965841,
2003/7/30,43.9641,44.349701,43.192799,43.9641,25.858734,53640026209,-0.815965841,
2003/7/31,43.192799,45.506599,43.192799,45.506599,26.765997,1.14E+11,-0.785399077,
2003/8/1,45.8923,46.663502,45.506599,46.277901,27.219666,93000320531,-0.770114655,
2003/8/4,46.277901,46.663502,45.506599,46.277901,27.219666,51672961388,-0.770114655,
2003/8/5,46.277901,46.663502,45.120998,45.120998,26.539196,58083131393,-0.793040297,
2003/8/6,44.735401,45.506599,44.735401,45.120998,26.539196,32957912356,-0.793040297,
2003/8/7,45.120998,46.277901,44.735401,46.277901,27.219666,52379977074,-0.770114655,
2003/8/8,45.8923,45.8923,44.735401,44.735401,26.312397,45816395973,-0.800681439,
2003/8/11,43.9641,44.349701,43.192799,43.9641,25.858734,50757720237,-0.815965841,
2003/8/12,43.9641,44.735401,43.9641,43.9641,25.858734,28211679852,-0.815965841,
2003/8/13,44.735401,45.8923,44.735401,45.506599,26.765997,58787867530,-0.785399077,
2003/8/14,45.8923,46.663502,45.506599,45.8923,26.992859,75356426239,-0.777755875,
2003/8/15,46.277901,47.049099,46.277901,47.049099,27.673264,69231515403,-0.754832293,
2003/8/18,47.049099,47.434799,46.277901,47.434799,27.900126,64299965641,-0.747189111,
2003/8/19,48.5924,48.9781,47.8204,48.206799,28.354198,1.08E+11,-0.731890857,
2003/8/20,48.5924,48.9781,48.206799,48.5924,28.581001,46342240173,-0.724249636,
2003/8/21,48.5924,49.363701,48.206799,49.363701,29.034662,59475464470,-0.708965234,
2003/8/22,49.363701,49.749298,48.9781,49.363701,29.034662,48475411420,-0.708965234,
2003/8/25,49.363701,49.749298,48.9781,49.749298,29.261463,55161727410,-0.701324092,
2003/8/26,49.363701,49.363701,48.206799,48.5924,28.581001,46839487314,-0.724249636,
2003/8/27,48.5924,50.134998,48.5924,49.363701,29.034662,69312336663,-0.708965234,
2003/8/28,50.134998,51.291901,49.749298,50.520599,29.715122,1.11E+11,-0.68603969,
2003/8/29,50.520599,52.063099,50.134998,51.677502,30.395592,80557548871,-0.663114047,
2003/9/1,52.063099,52.4487,51.291901,52.063099,30.622393,42394072521,-0.655472906,
2003/9/2,51.677502,52.063099,50.9062,51.677502,30.395592,37245229201,-0.663114047,
2003/9/3,52.063099,52.063099,51.291901,51.291901,30.168793,33790177949,-0.670755267,
2003/9/4,51.291901,51.677502,50.9062,50.9062,29.941927,35047591826,-0.678398469,
2003/9/5,52.063099,53.220001,52.063099,52.4487,30.849192,47028514474,-0.647831686,
2003/9/8,52.8344,54.762501,52.4487,54.762501,32.210121,73586715192,-0.601980499,
2003/9/9,55.919399,55.919399,54.3769,54.3769,31.983316,75344031509,-0.609621719,
2003/9/10,53.991299,54.3769,53.220001,53.605598,31.529652,60459653190,-0.624906142,
2003/9/12,52.8344,53.220001,52.4487,52.4487,30.849192,52673818366,-0.647831686,
2003/9/15,52.4487,52.4487,51.291901,51.677502,30.395592,44112315877,-0.663114047,
2003/9/16,50.9062,52.8344,50.9062,52.8344,31.07605,62011514569,-0.640188503,
2003/9/17,53.605598,55.533798,53.605598,55.148102,32.436924,1.07E+11,-0.594339279,
2003/9/18,54.762501,55.148102,53.991299,54.3769,31.983316,50232181647,-0.609621719,
2003/9/19,54.3769,54.762501,53.220001,53.220001,31.30286,40103304326,-0.632547283,
2003/9/22,52.8344,52.8344,52.063099,52.063099,30.622393,44099435176,-0.655472906,
2003/9/23,51.677502,52.4487,51.291901,52.4487,30.849192,40647720582,-0.647831686,
2003/9/24,52.4487,52.4487,51.677502,52.4487,30.849192,39425349124,-0.647831686,
2003/9/25,51.291901,51.677502,50.9062,51.291901,30.168793,45384679583,-0.670755267,
2003/9/26,51.291901,51.677502,50.520599,50.9062,29.941927,49326895359,-0.678398469,
2003/9/29,50.9062,52.063099,50.520599,51.291901,30.168793,44230606899,-0.670755267,
2003/9/30,51.291901,52.063099,51.291901,51.291901,30.168793,25407271807,-0.670755267,
2003/10/1,51.291901,51.677502,50.9062,51.291901,30.168793,24671012774,-0.670755267,
2003/10/2,52.063099,52.8344,51.677502,52.8344,31.07605,39922117810,-0.640188503,
2003/10/3,53.220001,53.991299,52.4487,53.991299,31.756521,52698692997,-0.61726294,
2003/10/6,55.148102,55.148102,53.991299,54.762501,32.210121,63513100635,-0.601980499,
2003/10/7,54.762501,54.762501,53.220001,53.991299,31.756521,56382718614,-0.61726294,
2003/10/8,53.991299,54.3769,53.220001,53.605598,31.529652,42244644372,-0.624906142,
2003/10/9,52.8344,53.605598,52.4487,53.220001,31.30286,46467765629,-0.632547283,
2003/10/13,53.605598,54.3769,53.605598,53.991299,31.756521,56550698780,-0.61726294,
2003/10/14,54.3769,54.762501,52.8344,52.8344,31.07605,57016062305,-0.640188503,
2003/10/15,52.8344,53.605598,52.4487,52.4487,30.849192,53098220161,-0.647831686,
2003/10/16,52.4487,53.605598,52.063099,53.605598,31.529652,43381502709,-0.624906142,
2003/10/17,53.991299,53.991299,52.4487,52.4487,30.849192,28499050734,-0.647831686,
2003/10/20,52.063099,52.8344,51.677502,52.4487,30.849192,53462902800,-0.647831686,
2003/10/21,52.8344,52.8344,50.9062,51.677502,30.395592,1.25E+11,-0.663114047,
2003/10/22,50.520599,51.291901,50.520599,50.9062,29.941927,47089776708,-0.678398469,
2003/10/23,50.520599,50.520599,49.749298,49.749298,29.261463,59432919582,-0.701324092,
2003/10/24,49.749298,50.134998,49.749298,49.749298,29.261463,50638367096,-0.701324092,
2003/10/27,50.134998,50.9062,50.134998,50.520599,29.715122,27947758258,-0.68603969,
2003/10/28,50.9062,52.4487,50.520599,52.4487,30.849192,68341314213,-0.647831686,
2003/10/29,54.762501,54.762501,53.220001,53.605598,31.529652,86353839021,-0.624906142,
2003/10/30,53.605598,53.605598,52.8344,53.605598,31.529652,46748104982,-0.624906142,
2003/10/31,53.605598,53.605598,51.677502,51.677502,30.395592,35997274197,-0.663114047,
2003/11/3,51.677502,52.4487,51.677502,51.677502,30.395592,32278809865,-0.663114047,
2003/11/4,52.4487,53.220001,52.4487,52.8344,31.07605,39473983663,-0.640188503,
2003/11/5,52.8344,53.605598,52.8344,53.605598,31.529652,49296349411,-0.624906142,
2003/11/6,53.991299,53.991299,52.063099,53.220001,31.30286,62787527923,-0.632547283,
2003/11/7,53.605598,53.605598,52.4487,53.220001,31.30286,37384805192,-0.632547283,
2003/11/10,53.220001,53.220001,52.063099,52.4487,30.849192,36922988745,-0.647831686,
2003/11/11,50.9062,51.291901,50.134998,50.9062,29.941927,1.05E+11,-0.678398469,
2003/11/12,50.9062,51.677502,50.520599,51.291901,30.168793,74206020873,-0.670755267,
2003/11/13,52.063099,52.4487,51.677502,52.063099,30.622393,34684858075,-0.655472906,
2003/11/14,52.063099,52.4487,51.677502,52.063099,30.622393,30487813849,-0.655472906,
2003/11/17,51.677502,51.677502,50.520599,51.291901,30.168793,33994683492,-0.670755267,
2003/11/18,50.520599,51.677502,50.520599,51.677502,30.395592,44979791723,-0.663114047,
2003/11/19,50.9062,51.291901,50.520599,50.9062,29.941927,34973075646,-0.678398469,
2003/11/20,50.520599,50.9062,49.749298,50.520599,29.715122,56741008499,-0.68603969,
2003/11/21,50.134998,50.134998,49.363701,50.134998,29.488325,65098358649,-0.69368091,
2003/11/24,50.134998,50.520599,49.363701,49.363701,29.034662,33096358594,-0.708965234,
2003/11/25,50.520599,50.9062,50.134998,50.520599,29.715122,31656345382,-0.68603969,
2003/11/26,50.520599,50.9062,49.749298,50.134998,29.488325,30805911038,-0.69368091,
2003/11/27,49.749298,50.134998,48.5924,48.5924,28.581001,53578949344,-0.724249636,
2003/11/28,48.9781,49.749298,48.9781,48.9781,28.807859,33359330794,-0.716606454,
2003/12/1,48.5924,49.749298,48.206799,49.363701,29.034662,27982845767,-0.708965234,
2003/12/2,50.134998,50.9062,49.749298,50.9062,29.941927,45087491613,-0.678398469,
2003/12/3,51.291901,51.291901,50.9062,51.291901,30.168793,38394364533,-0.670755267,
2003/12/4,50.9062,51.677502,50.9062,51.677502,30.395592,38222899916,-0.663114047,
2003/12/5,51.291901,51.291901,50.134998,50.134998,29.488325,38966836769,-0.69368091,
2003/12/8,49.749298,49.749298,48.9781,48.9781,28.807859,37655903606,-0.716606454,
2003/12/9,49.363701,49.749298,48.9781,49.749298,29.261463,38300389528,-0.701324092,
2003/12/10,48.206799,48.206799,47.049099,47.8204,28.126926,1.37E+11,-0.73954789,
2003/12/11,47.434799,48.206799,47.434799,48.206799,28.354198,84341173214,-0.731890857,
